code;name;latitude;longitude;services
PE577;Santa Julia / Colombia;-33.53284423;-70.58616223;E08-E14-F28N
PE578;Perpetua Freire / Colombia;-33.53027872;-70.58720295;E08-E14-F28N
PE58;Volcán Llaima / Las Higueras;-33.51380836;-70.57117285;118-126-E17
PE580;Paradero 16 Vicuña Mackenna;-33.53023835;-70.59455681;E08
PE581;Riquelme / Perpetua Freire;-33.53028132;-70.59261934;E08
PE582;Perú / Perpetua Freire;-33.53021286;-70.59022758;E08
PE583;Santa Julia / Perú;-33.53232799;-70.5891464;E08
PE584;Rojas Magallanes / Perú;-33.53554;-70.58762218;E08
PE585;Enrique Olivares / Perú;-33.53934081;-70.58589322;E08
PE586;Perpetua Freire / Perú;-33.53003323;-70.59017045;E14
PE588;Trinidad -oriente / Perú;-33.54702562;-70.5829749;E08-F25-F28N
PE589;José Miguel Carrera / Perú;-33.54973046;-70.58302423;E08-F25-F28N
PE59;Volcán Tolhuaca / Las Higueras;-33.51416409;-70.57227743;118-126-E17
PE590;Colombia / José Miguel Carrera;-33.55011915;-70.57942319;E08-F28N
PE591;Sn José De La Estrella / Colombia;-33.55272345;-70.57745643;E08-E14-F28N
PE592;San Pedro / Colombia;-33.55515894;-70.57670364;E08-F25-F28N
PE596;Santa Julia / Colombia;-33.53244338;-70.58647796;E08-E14-F25-F28N
PE597;Enrique Olivares / Colombia;-33.53938276;-70.58332014;E08-E14-F25-F28N
PE598;Las Paublonias / Diego Portales;-33.56270751;-70.57880137;210v-E09-F28N
PE599;Victorino Lastarria / Diego Portales;-33.56321204;-70.58166518;210v-E09-F28N
PE60;Punitaqui / Las Higueras;-33.51391406;-70.57492136;118-126-E17
PE600;Giovanni Mochi / Elisa Correa;-33.5691153;-70.58617896;E09-E16
PE601;Verde / Elisa Correa;-33.56954282;-70.5894079;E09-E16
PE602;Concordia / Salvador Sanfuentes;-33.56741245;-70.59587555;E09-E16
PE603;Guacolda / Concordia;-33.56557483;-70.59641268;E09-E16
PE604;María Elena / Los Gladiolos;-33.56223957;-70.59699762;E09-E16
PE605;Santa Raquel / Maria Elena;-33.5621844;-70.59987273;E09-E11-E12-E16
PE606;Cleopatra / General Arriagada;-33.55887205;-70.60426032;E09-E12
PE607;Río Tirúa / General Arriagada;-33.55907433;-70.60535199;E09-E12
PE608;Turquesa / General Arriagada;-33.559391;-70.60805077;325-E09-E15c
PE609;Bahía Catalina / General Arriagada;-33.55967085;-70.61080274;325-E09-E15c
PE61;Departamental / Diag Los Castaños;-33.51228185;-70.57845529;118-126-E17
PE610;Vicuña / Pedro Lira;-33.55198284;-70.61530219;E09
PE611;La Serena / Pedro Lira;-33.55210376;-70.61709239;E09
PE612;Psje Maullin / La Serena;-33.55041694;-70.61781489;E09
PE613;Las Parcelas / Canto General;-33.55017336;-70.62126767;E09
PE614;Manuel Plaza / J Edwards Bello;-33.54981684;-70.62507375;E09-E16
PE615;Padre Luis Navarro / Las Uvas Y El Viento;-33.54924981;-70.62773418;E09
PE616;Sofía Eastman / Las Uvas Y El Viento;-33.54922969;-70.62926319;E09
PE617;San Martín / Sofía Eastman De H;-33.54746549;-70.62969319;E09
PE618;Pasaje 1 / Diagonal Sur Oriente;-33.54507068;-70.63075752;E09
PE619;San Gregorio / Alborada;-33.54523355;-70.63345304;E09
PE62;Departamental / Diag Los Castaños;-33.51093323;-70.57883989;118-126-E17
PE620;Tacora / Manuel Rodríguez;-33.54349415;-70.62926323;E09-E16
PE621;Diagonal / Tacora;-33.54558088;-70.62967934;E09
PE622;San Martín / Sofía Eastman De H;-33.54704707;-70.62996535;E09
PE623;Padre M Riesco / Sofía Eastman De H;-33.54853839;-70.62971334;E09
PE624;Crepusculario / Las Uvas Y El Viento;-33.54935649;-70.62716535;E09
PE625;Pasaje 11 / J Edwards Bello;-33.54947971;-70.6253367;E09-E16
PE63;Paradero 30 Santa Rosa;-33.55634491;-70.63132485;203-203e-206-206c-212-216-G01
PE630;Vicuña / Pedro Lira;-33.55201764;-70.61539978;E09
PE631;Bahía Catalina / Pedro Lira;-33.55205095;-70.61353706;E09
PE632;Las Gaitas / Bahía Catalina;-33.55875169;-70.61144273;E09-E11-E13-E16-F05-F28N
PE633;La Huasca / General Arriagada;-33.55955461;-70.60864624;325-E09-E15c
PE634;Julio Cesar / General Arriagada;-33.55930812;-70.60609956;325-E09-E15c
PE635;Río 1 / General Arriagada;-33.55884449;-70.60360274;E09-E12
PE636;Santa Raquel / General Arriagada;-33.55880067;-70.6014153;E09-E12
PE637;Los Gladiolos / Maria Elena;-33.56200127;-70.59729485;E09-E11-E12-E16
PE638;Rafael Matus / Concordia;-33.56500335;-70.59667147;E09-E16
PE639;La Paz / Concordia;-33.56728192;-70.59620711;E09-E16
PE64;Paradero 27 Santa Rosa;-33.54680416;-70.63334259;205-209-230
PE640;Rucalin / Salvador Sanfuentes;-33.56714157;-70.593102;E09-E16
PE641;Elisa Correa S / Rucalín;-33.5698031;-70.5923106;E09-E16
PE642;Mariano Egaña / Diego Portales;-33.56335217;-70.5819909;210v-E09-F28N
PE643;C Zañartu / Diego Portales;-33.56282197;-70.57901889;210v-E09-F28N
PE644;El Araucano / Diego Portales;-33.56223435;-70.57559345;210v-E09-F28N
PE645;Santa Florencia / Alicahue;-33.53884931;-70.56355975;E10
PE646;Alameda Oriente / Enrique Olivares;-33.54004982;-70.56347367;E10
PE647;Richmond / Enrique Olivares;-33.53993988;-70.56717634;E10
PE648;Paradero 19 La Florida;-33.53975332;-70.57122223;E10
PE649;México / Enrique Olivares;-33.53963071;-70.57519387;E10
PE65;(M) Santa Rosa;-33.54362189;-70.63393965;205-205e-207e-209-209e-230
PE650;Venezuela / Enrique Olivares;-33.5396368;-70.57896323;E10
PE651;Colombia / Enrique Olivares;-33.53962296;-70.58287222;E10
PE652;San Cristobal 5 / Colombia;-33.54185579;-70.58174982;E10-E14
PE653;Santa Amalia / Colombia;-33.54332101;-70.58071032;E10-E14
PE654;Perú / Santa Amalia;-33.54346769;-70.58264077;E10
PE655;Chacalluta / Santa Amalia;-33.54340864;-70.5865491;E10
PE656;Paradero 20 Vicuña Mackenna;-33.54336925;-70.58891772;E10
PE657;Walker Martínez / Santa Amalia;-33.54332012;-70.59204003;225-E10
PE658;Manutara / Santa Amalia;-33.54326702;-70.59476379;225-E10
PE659;El Algarrobo / Santa Amalia;-33.54283276;-70.59976368;225-E10
PE66;Paradero 23 Santa Rosa;-33.53792603;-70.63434936;203-206-206c-212-G01
PE660;Santa Raquel / Santa Amalia;-33.54277848;-70.6032628;225-E10
PE661;Punta Arenas / Santa Julia;-33.52846029;-70.60930839;204-E10
PE663;Combarbalá / Calbuco;-33.52667159;-70.61093346;E10
PE664;Combarbalá / Calbuco;-33.52801694;-70.61080766;E10
PE665;Tomé / Calbuco;-33.53096547;-70.61084081;E10
PE666;7 Oriente / Tomé;-33.5313226;-70.6131949;E10
PE667;Coronel / Tomé;-33.53151855;-70.61614902;E10
PE668;Parral / Tomé;-33.53180262;-70.61994472;E10
PE669;La Serena / Tomé;-33.53198517;-70.6225325;E10
PE67;Paradero 22 Santa Rosa;-33.53388335;-70.63454248;203-206-206c-212-G01
PE670;El Tabo / Tomé;-33.53222934;-70.62591829;E10
PE671;Los Vilos / Tomé;-33.53247114;-70.62947635;E10
PE676;Calle 4 / Tomé;-33.53291218;-70.63433037;E10-G01c
PE677;Los Vilos / Tomé;-33.53259987;-70.6299741;E10
PE678;El Tabo / Tomé;-33.53234117;-70.62632958;E10
PE679;La Serena / Tomé;-33.5321118;-70.62319172;E10
PE68;Paradero 20 Santa Rosa;-33.52918355;-70.63532621;203-203e-206-206c-212-E05
PE680;2 Oriente / Tomé;-33.53191335;-70.62044212;E10
PE681;Coronel / Tomé;-33.53165479;-70.61676534;E10
PE682;8 Oriente / Tomé;-33.53140234;-70.61330406;E10
PE683;Punta Arenas / Tomé;-33.53118152;-70.6101772;E10
PE684;Santa Julia / Punta Arenas;-33.5288969;-70.60971489;E10
PE685;Eucaliptus / Santa Amalia;-33.54290749;-70.6030498;225-E10
PE686;Baco / Santa Amalia;-33.54295523;-70.60005672;225-E10
PE687;Manutara / Santa Amalia;-33.54339588;-70.59526156;225-E10
PE688;Kibalion / Santa Amalia;-33.54345508;-70.59206404;225-E10
PE689;Paradero 20 Vicuña Mackenna;-33.54349412;-70.58972773;225-E10
PE69;Paradero 19 Santa Rosa;-33.52627502;-70.63568062;203-206-206c-212-E05
PE690;Camarones / Santa Amalia;-33.54348174;-70.58647505;E10
PE691;Perú / Santa Amalia;-33.5435891;-70.58301992;E10
PE692;Santa Marta / Santa Amalia;-33.54362005;-70.58059729;E10
PE693;José Silva Lastarria / Colombia;-33.54176783;-70.5815759;E10-E14
PE694;Enrique Olivares / Colombia;-33.53990218;-70.58289885;E10-E14
PE695;Panamá / Enrique Olivares;-33.53980047;-70.57885851;E10
PE696;México / Enrique Olivares;-33.53977031;-70.57556256;E10
PE697;Heliotropo / Enrique Olivares;-33.5397872;-70.57210593;E10
PE698;Ntra Sra De Fatima / Enrique Olivares;-33.54003851;-70.5672212;E10
PE699;Alameda Oriente / Enrique Olivares;-33.54012567;-70.56389504;E10
PE7;Centro De Salud La Florida;-33.51424832;-70.58547821;102-104-108-114-712-712N
PE70;Paradero 18 Santa Rosa;-33.52163287;-70.63619616;203-206-206c-212-E05
PE700;Oriente / Enrique Olivares;-33.5400034;-70.56000511;E10
PE701;Jardin Alto / Enrique Olivares;-33.53954226;-70.55651834;E10
PE702;Sta T De Los Andes / Jardín Alto;-33.53759889;-70.55687119;E10
PE703;Millaray / Maria Elena;-33.56108184;-70.58885429;E11-E12
PE704;Lago Llanquihue / Maria Elena;-33.5612976;-70.59101263;E11-E12
PE705;Grabriela Mistral / Maria Elena;-33.56152151;-70.59323576;E11-E12
PE706;Los Gladiolos / Maria Elena;-33.56188032;-70.59688328;E11-E12
PE707;Oriente / Maria Elena;-33.56247452;-70.60323896;E11-E16
PE708;Gran Futuro / Miguel Mujica;-33.56177347;-70.60514342;E11-E12-G01-G15-G18
PE709;La Catedral / San Miguel;-33.56173054;-70.60844961;E11-G01-G15-G18
PE71;Hospital Padre Hurtado;-33.55304374;-70.63204905;203-203e-206-206c-212-216-G01
PE710;Bahía Catalina / San Miguel;-33.56190593;-70.61021947;E11-G15-G18
PE711;La Serena / Sn José De La Estrella;-33.55478388;-70.61626988;E11-E16-E18-F05
PE713;Las Parcelas / Sn José De La Estrella;-33.55561831;-70.62004456;E11-E16-E18-F05
PE714;J Edwards Bello / Sn José De La Estrella;-33.55614003;-70.62358726;E11-E16-E18-F05
PE715;Ginebra / J Edwards Bello;-33.55458067;-70.62421512;264N-E11-E16-E18-F05
PE716;Las Camelias / Benjamín Subercaseaux;-33.55254205;-70.62494168;264N-E11-E18-F05
PE717;Sofía Eastman / Benjamín Subercaseaux;-33.55316338;-70.62844307;264N-E11-E18-F05
PE718;Sofía Eastman / Canto General;-33.55117444;-70.62950435;E11
PE719;B Subercaseaux / Sofía Eastman De H;-33.55297768;-70.62884888;E11
PE72;Consultorio Padre Esteban Gumucio;-33.51963494;-70.62355075;204-204N
PE720;J Edwards Bello / Benjamín Subercaseaux;-33.55265954;-70.62492234;264N-E11-E18-F05
PE721;Capitán Avalos / J Edwards Bello;-33.55417086;-70.6245198;264N-E11-E16-E18-F05
PE722;Sofía Carmona / J Edwards Bello;-33.55601548;-70.62414503;E11-E16-E18
PE723;Las Parcelas / Sn José De La Estrella;-33.55588174;-70.62058804;E11-E16-E18-F05
PE725;La Serena / Sn José De La Estrella;-33.55510861;-70.61695451;E11-E16-E18-F05
PE726;Bahía Catalina / Sn José De La Estrella;-33.55424068;-70.6129746;E11-E16-E18-F05
PE727;El Maestro / San Miguel;-33.56184307;-70.60811777;264N-E11-G04
PE728;Miguel Mujica / San Miguel;-33.56153444;-70.60549447;264N-E11-G04
PE729;María Elena / Miguel Mujica;-33.56252389;-70.60499572;264N-E11-E12-G04
PE73;Calle I / Las Industrias;-33.52201151;-70.62318602;204-204N-204e
PE730;Pasaje Suspiro / Maria Elena;-33.56252959;-70.60316458;E11-E16
PE731;Santa Raquel / Maria Elena;-33.56227843;-70.60027303;E11-E16
PE732;Villarrica / Maria Elena;-33.56158726;-70.5930323;E11-E12
PE733;Volcán Osorno / Maria Elena;-33.56132297;-70.59044218;E11-E12
PE734;Millaray / Maria Elena;-33.56113898;-70.58861836;E11-E12
PE736;Latinoamérica / Lo Ovalle;-33.51772282;-70.6276924;329
PE738;Padre Juan Meyer / La Serena;-33.53548747;-70.62159645;226-E12-E18
PE739;Del Madrigal / San Jorge;-33.5581403;-70.57274003;E12
PE74;Linares / La Serena;-33.52723384;-70.62450035;226-E12
PE740;El Libertador / San Jorge;-33.55783842;-70.57023556;E12
PE741;Ciprés De Guaitecas / San Jorge;-33.55725203;-70.56598098;E12
PE742;Los Zancos / San Jorge;-33.55705784;-70.56422173;E12
PE743;Sn Antonio De Padua / San Jorge;-33.55690112;-70.56377728;E12
PE744;Ramón Vinay / San Jorge;-33.55720572;-70.56607709;E12
PE745;El Acero / San Jorge;-33.55774676;-70.57035238;E12
PE746;Martinica / San Jorge;-33.55813864;-70.57358018;E12
PE748;Calle D / Los Vilos;-33.51919496;-70.63163903;E12
PE749;Sn José De La Estrella / Punta Arenas;-33.55424846;-70.61099288;E13-F28N
PE75;Quilpué / Linares;-33.52731898;-70.62213306;204-204N-204e-E03-E18
PE750;José Miguel Carrera / Punta Arenas;-33.55073544;-70.61067994;E13-F28N
PE751;Calle 1 / Punta Arenas;-33.5485061;-70.61082166;E13-F28N
PE752;Trinidad / Punta Arenas;-33.5468835;-70.61077;E13-F28N
PE755;Lircay / Santa Julia;-33.53249639;-70.60127464;E13
PE756;Manutara / Santa Julia;-33.53241712;-70.5997333;E13
PE757;G De Alderete / Manutara;-33.52868794;-70.59939542;E13
PE76;Lota / Linares;-33.52709824;-70.61970622;204-204N-E03-E18
PE760;Manutara / Gerónimo De Alderete;-33.52854977;-70.599619;E13-E18
PE761;Las Acacias / Gerónimo De Alderete;-33.52845312;-70.59872349;E13
PE762;Los Cóndores / Manutara;-33.53092253;-70.59954425;E13
PE763;Santa Raquel / Los Cóndores;-33.53102252;-70.60297036;E13
PE764;Isla Benjamin / Punta Arenas;-33.5411517;-70.61048056;E13
PE765;Isla De Pascua / Punta Arenas;-33.54363054;-70.61056963;E13
PE766;Trinidad / Punta Arenas;-33.546452;-70.61066506;E13
PE767;José Miguel Carrera / Punta Arenas;-33.55042763;-70.61077116;E13-F28N
PE768;Sn José De La Estrella / Punta Arenas;-33.55390697;-70.61090037;E13-F28N
PE77;Coronel / Linares;-33.52687759;-70.61726863;204-204N-E03-E18
PE774;Santa Raquel / Dr Sótero Del Río;-33.53915793;-70.6028944;325-E13-E15c
PE777;Santa Amalia / Colombia;-33.54380629;-70.58013758;E14
PE778;Llaima / Gerónimo De Alderete;-33.52818389;-70.58881215;E14
PE779;Cristian / Gerónimo De Alderete;-33.52830899;-70.59171098;E14
PE78;Cañete / Linares;-33.526564;-70.61365566;204-204N-E03-E18
PE780;Vicuña Mackenna / Gerónimo De Alderete;-33.52836703;-70.59561;E14
PE782;Aurora / Gerónimo De Alderete;-33.52838238;-70.59231533;E14-F25
PE783;Colombia / Gerónimo De Alderete;-33.52828849;-70.58909402;E14-F25
PE784;Perpetua Freire / Colombia;-33.52996845;-70.58748802;E14-F25
PE786;Trinidad -oriente / Colombia;-33.5470381;-70.57917325;E14
PE787;El Pelícano / Trinidad Oriente;-33.54750166;-70.57605832;E12-E14
PE789;Los Gladiolos / José Miguel Carrera;-33.5500532;-70.57893731;E14
PE79;Punta Arenas / Linares;-33.52624087;-70.61007484;204-204N-204e-E03-E18
PE791;Jaspe / Julio César;-33.55762849;-70.60627312;325-E15c
PE792;Lapizlazuli / Julio César;-33.5555381;-70.60682684;325-E15c
PE793;Sn José De La Estrella / Julio César;-33.55420785;-70.60717919;325-E15c
PE794;Calle 1 / 1;-33.55237592;-70.60588508;325-E15c
PE795;José Miguel Carrera / 1;-33.55061997;-70.60638034;325-E15c
PE796;Santa Raquel / José Miguel Carrera;-33.55042994;-70.60295179;225-325-E15c
PE797;Manutara / Dr Sótero Del Río;-33.53944044;-70.59708425;325-E15c
PE798;Los Cedros / Dr Sótero Del Río;-33.53955378;-70.59388788;325-E15c
PE799;Paradero 19 Vicuña Mackenna;-33.53958411;-70.59152998;325-E15c
PE8;Liceo Técnico La Florida;-33.51634242;-70.583923;102-104-108-114-712-712N
PE80;Hogar De María;-33.52981606;-70.60768601;204-204e-E10
PE800;El Molino / Froilán Lagos S;-33.51457395;-70.6036143;325
PE801;Froilán Roa / Froilán Lagos S;-33.51380521;-70.60099474;325
PE804;A Vespucio / Froilán Lagos S;-33.51455416;-70.5925679;325-E17
PE805;Los Cedros / Dr Sótero Del Río;-33.53941382;-70.59355147;325-E15c
PE806;Manutara / Dr Sótero Del Río;-33.5393292;-70.59661913;325-E15c
PE807;Uno / José Miguel Carrera;-33.55038751;-70.60622525;325-E15c
PE808;Jorge Cisternas / 1;-33.55196782;-70.60606063;325-E15c
PE809;Sn José De La Estrella / 1;-33.55372126;-70.60575918;325-E15c
PE81;Carahue / Santa Raquel;-33.53329828;-70.60342157;204-204e-E10-E13
PE810;Azurita / Julio César;-33.55484869;-70.6071372;325-E15c
PE811;Jaspe / Julio César;-33.55730999;-70.60649343;325-E15c
PE812;Gral Arriagada / Julio César;-33.5589841;-70.60605048;325-E15c
PE814;José S González V / J Edwards Bello;-33.55208606;-70.62464233;E16
PE815;Vicuña Mackenna / J Edwards Bello;-33.54700372;-70.62503184;E16
PE816;Manuel Rodríguez / J Edwards Bello;-33.54472172;-70.62437524;E16
PE817;Vicuña Mackenna / J Edwards Bello;-33.54665899;-70.62518694;E16
PE818;Huara / Mirador Azul;-33.51171086;-70.60046093;E17
PE819;Machu Pichu / Mirador Azul;-33.51188972;-70.59778355;325-D13-E17
PE82;Rojas Magallanes / Santa Raquel;-33.53512813;-70.60348767;204-E10-E13
PE820;Nueva 1 / Mirador Azul;-33.51213163;-70.59440753;325-D13-E17
PE821;Departamental / Nueva 1;-33.50988425;-70.59384955;E17
PE826;Mirador Azul / Nueva 1;-33.51182771;-70.5941974;E17
PE827;Froilán Lagos / Nueva 1;-33.51392598;-70.59442968;325-D13-E17
PE83;Dr Sótero Del Rio / Santa Raquel;-33.53886979;-70.60355677;204-204N-204e-224-224c-E10-E13
PE830;Sofía Eastman / Benjamín Subercaseaux;-33.55340676;-70.62913697;264N-E18-F05
PE831;La Serena / Maria Elena;-33.56380316;-70.61134268;264N-G04
PE832;Las Capuchinas / Santo Tomás;-33.5579448;-70.62281318;264N-G04
PE833;Parinacota / Santo Tomás;-33.55854072;-70.62550643;G01-G04-G18
PE834;Sofía Eastman / Santo Tomás;-33.5588807;-70.62708545;G01-G04
PE835;Pasaje 4 / Las Tranqueras;-33.55864704;-70.6283952;G04-G18
PE836;Santo Tomás - Santa Rosa;-33.55908006;-70.63043915;G04-G18
PE837;Mañio / Lo Ovalle;-33.51351611;-70.61630938;385
PE838;Las Industrias / Lo Ovalle;-33.51656723;-70.62435473;329
PE839;24 Oriente / Lo Ovalle;-33.51484493;-70.62089892;329
PE84;Las Gardenias / Santa Raquel;-33.54215205;-70.60358509;204-204N-224-224c-325-E10-E15c
PE840;Los Cerezos / Diag Los Castaños;-33.51369448;-70.57658612;118-126-E17
PE841;Los Castaños / Diag Los Castaños;-33.5132569;-70.57695499;118-126-E17
PE845;Paradero 22 Vicuña Mackenna;-33.54999059;-70.58735873;E02
PE846;(M) San José De La Estrella;-33.55316325;-70.58679206;E02
PE847;Paradero 24 Vicuña Mackenna;-33.55704901;-70.58617375;226-E02
PE848;(M) Los Quillayes;-33.56051128;-70.58552612;226-E02
PE849;Paradero 26 Vicuña Mackenna;-33.5635842;-70.58500058;226
PE85;Trinidad / Santa Raquel;-33.54661443;-70.60371061;204-204N-204e-224-224c-225-325-E15c
PE850;Paradero 27 Vicuña Mackenna;-33.56575303;-70.58465241;226-E09-F28N
PE851;(M) Elisa Correa;-33.56846365;-70.58424948;226-F28N
PE852;(M) Los Quillayes;-33.56047144;-70.58511606;226
PE853;Paradero 24 Vicuña Mackenna;-33.55826531;-70.58556047;226-E02
PE854;Paradero 26 Vicuña Mackenna;-33.56401444;-70.58450215;226-F28N
PE86;José Miguel Carrera / Santa Raquel;-33.55005154;-70.60292326;204-204N-224-224c-325-E15c
PE861;Camilo Henríquez / Lircay;-33.53712484;-70.60111231;E13
PE862;Dr Sótero Del Rio / Lircay;-33.53898991;-70.60124362;E13
PE863;(M) Los Quillayes;-33.56075863;-70.5859292;E11-E12
PE864;Colombia / Perpetua Freire;-33.53015751;-70.58751301;E08-E14
PE867;Calle 1 / Punta Arenas;-33.54811533;-70.61105135;E13-F28N
PE868;Los Alerces / Santa Raquel;-33.53047932;-70.60313263;E13
PE869;G De Alderete / Santa Raquel;-33.52882952;-70.60309141;E13
PE87;Sn José De La Estrella / Santa Raquel;-33.55357979;-70.60206213;204-204N-204e-224-224c
PE870;Santa Julia / William King;-33.53210062;-70.59840298;E13
PE871;Los Cóndores / William King;-33.53084363;-70.59867058;E13
PE874;A Vespucio / Departamental;-33.51040209;-70.59074779;107
PE875;Paradero 22 Vicuña Mackenna;-33.5504028;-70.58686006;E02
PE876;Bacteriológico Int / Bacteriológico;-33.55225904;-70.58204713;F25
PE877;José Miguel Carrera / Bacteriológico;-33.55020997;-70.58290373;F25
PE88;Gral Arriagada / Santa Raquel;-33.55850481;-70.60128058;204-204N-224-224c
PE883;Cerro Calán / Tobalaba;-33.51354318;-70.56004673;418-D05
PE884;Pasaje Chanco / Rojas Magallanes;-33.53547343;-70.60258947;204N-224-224c
PE887;Paradero 26 Vicuña Mackenna;-33.56369984;-70.584421;210v-E09-F28N
PE888;Paradero 26 Vicuña Mackenna;-33.56374754;-70.5842172;210v-E09-F28N
PE89;María Elena / Santa Raquel;-33.56202528;-70.60032222;204-204N-204e-224-224c-E09-E12
PE9;Real Pontevera / La Florida;-33.51808226;-70.58256582;102-104-108-114-712-712N
PE90;Rafael Matus / Santa Raquel;-33.56501661;-70.59843839;204-204N-204e-224-224c
PE91;Rafael Matus / Santa Raquel;-33.56539598;-70.59839152;204-204N-204e-224-224c
PE92;María Elena / Santa Raquel;-33.56247417;-70.59978113;204-204N-204e-224-224c
PE93;Pasaje Bach / Santa Raquel;-33.55720915;-70.60105201;204-204N-224-224c
PE94;Sn José De La Estrella / Santa Raquel;-33.55422494;-70.60168628;204-204N-204e-224-224c
PE95;José Miguel Carrera / Santa Raquel;-33.55055175;-70.60259861;204-204N-224-224c
PE96;Trinidad / Santa Raquel;-33.54709605;-70.60342872;204-204N-204e-224-224c-225-325-E15c
PE97;Santa Amalia / Santa Raquel;-33.54303799;-70.60341837;204-204N-224-224c-225-325-E15c
PE98;Dr Sótero Del Rio / Santa Raquel;-33.53940425;-70.6033728;204-204N-204e-224-224c-325-E15c
PE99;Rojas Magallanes / Santa Raquel;-33.53577091;-70.60329493;204-204N-224-224c-E10-E13
PF1;Colegio Mayor;-33.56157232;-70.55664422;102-104-114-712-712N-E08-F08-F28N
PF10;Paradero 26 La Florida;-33.55957974;-70.55804111;102-104-114-712-712N-F08-F28N
PF100;Paradero 35 Vicuña Mackenna;-33.59156833;-70.5793055;205-210-F01-F13-F15-F30N
PF1000;Coquimbo / Independencia;-33.60116442;-70.58347868;F26
PF1001;Alto Pinar / Independencia;-33.60104835;-70.58197857;F26
PF1002;Concha Y Toro / Independencia;-33.60060855;-70.57828486;F26
PF1003;Ossa / Juan De Dios Malebrán;-33.59518752;-70.5903416;F26
PF1004;San Carlos / Juan De Dios Malebrán;-33.59940171;-70.58872703;F26
PF1005;Ossa / Juan De Dios Malebrán;-33.59579061;-70.58972765;F26
PF1006;Parque Peñalolén / El Peral;-33.57153213;-70.57346767;F15
PF1007;Río Claro / Parque El Arrayán;-33.57105597;-70.57545207;F15
PF1008;Cerro San Cristóbal / México;-33.59531362;-70.55846793;210v-F05
PF1009;Pedro Lagos / Santa Elena;-33.61166521;-70.57259069;F01-F01c-F11-F29
PF101;(M) Protectora De La Infancia;-33.58874761;-70.57985751;205-205e-210-F01-F13-F15-F30N
PF1010;Los Cipreses / Rosa Ester;-33.58035341;-70.60633855;325-E12-E13-E15c-E16
PF1011;Pasaje América / Creta;-33.58113435;-70.60314227;325-E13-E15c-F28N
PF1012;Psje Cabo Leones / Bahía Catalina;-33.57559329;-70.60830813;325-E13-E15c-F28N
PF1013;Clavel Del Aire / Bahía Catalina;-33.57223856;-70.60900003;325-E13-E15c-F28N
PF1014;Est Los Álamos / 9 De Agosto;-33.62034301;-70.61784881;F15
PF1015;Castro / 9 De Agosto;-33.61915221;-70.61788044;F15
PF1016;Los Españoles / Cardenal C Oviedo;-33.59775559;-70.5507312;F26
PF1017;San Carlos / Cardenal C Oviedo;-33.59609167;-70.55253339;F26
PF1018;Castro / Lagunillas;-33.61843742;-70.61737125;F15
PF1019;Juanita / Lagunillas;-33.61832877;-70.61326243;F15
PF102;Paradero 33 Vicuña Mackenna;-33.58629765;-70.58033005;205-210-F01-F13-F15-F30N
PF1020;Est Sierra Nevada / Lagunillas;-33.6182509;-70.61508262;F15
PF1021;San Carlos / Tobalaba;-33.59157366;-70.54243096;F26
PF1022;Pasaje La Pepita / 4 Oriente;-33.62688086;-70.59705772;F12c
PF1023;Pasaje Las Hojas / 4 Oriente;-33.62907024;-70.59651599;F12c
PF1024;Pasaje El Polen / 4 Oriente;-33.62649387;-70.59699668;F12c
PF1025;Pasaje Las Hojas / 4 Oriente;-33.62908092;-70.59638683;F12c
PF1027;Jose M Irarrázaval / Nemesio Vicuña;-33.60737142;-70.57055117;F03-F03c-F14
PF1028;Conquistadores / Nocedal;-33.63076812;-70.59282803;F12c
PF1029;Lican-ray / Nonato Coo;-33.56646467;-70.57269706;F25
PF103;Paradero 32 Vicuña Mackenna;-33.58294374;-70.58096924;205-210-F01-F13-F15-F30N
PF1030;4 Oriente / Pedro Duarte;-33.6112961;-70.60205147;F25e-F29
PF1031;Colegio Alicante Del Valle;-33.59516052;-70.54695617;F26
PF1032;J De Dios Malebrán / San Carlos;-33.5994146;-70.58842552;F26
PF1033;Colegio Alicante Del Valle;-33.59550636;-70.54742573;F26
PF1034;Tobalaba / San Carlos;-33.59179557;-70.54271508;F26
PF1035;Coquimbo / San Carlos;-33.5991435;-70.58424998;F26
PF1036;Ejército Libertador / La Primavera;-33.59316599;-70.59535838;F26
PF1037;J De Dios Malebrán / La Primavera;-33.59284406;-70.59094513;F26
PF1038;4 Oriente / Camino Internacional;-33.63114379;-70.5958643;F12c
PF1039;Valle Central / Camino Internacional;-33.63166246;-70.59480658;F12c
PF104;Paradero 31 Vicuña Mackenna;-33.57960785;-70.58160872;210-F30N
PF1040;La Primavera / Ejército Libertador;-33.59319871;-70.59561761;F26
PF1041;Tobalaba / Las Torres;-33.59372042;-70.54094975;F26
PF1042;Las Nieves Ote / Troncal Sn Francisco;-33.58940648;-70.55633589;F20
PF105;Paradero 31 Vicuña Mackenna;-33.57937397;-70.58297278;205-205e-E16-F01-F20
PF106;Apolo / Gabriela;-33.57971996;-70.58553259;205-E16-F01-F05-F06-F08-F14-F20-F23-F27
PF1066;Cerro Loma Larga / El Peral;-33.57078913;-70.55376085;F27
PF1067;Las Campanillas / El Peral;-33.57157277;-70.55024125;F27
PF107;Junquillar -poniente / Gabriela;-33.58028844;-70.58972342;205-E16-F01-F05-F06-F08-F14-F20-F23-F27
PF108;J De Dios Malebrán / Gabriela;-33.58064344;-70.59227267;205-205e-E16-F05-F08-F14-F20-F23-F27
